Time,T1.T,T3.T,T5.T
826176,304.587,288.849,293.173
826176,304.587,288.849,293.173
826176,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.173
826177,304.587,288.849,293.174
826177,304.587,288.849,293.174
826178,304.587,288.849,293.174
826178,304.587,288.849,293.174
826178,304.587,288.849,293.174
826178,304.587,288.849,293.174
826178,304.587,288.85,293.174
826178,304.587,288.85,293.174
826178,304.587,288.85,293.174
826178,304.587,288.85,293.174
826178,304.587,288.85,293.174
826178,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826179,304.587,288.85,293.174
826180,304.588,288.85,293.174
826180,304.588,288.85,293.174
826180,304.588,288.85,293.174
826180,304.588,288.85,293.174
826180,304.588,288.85,293.174
826180,304.588,288.85,293.174
826180,304.588,288.85,293.174
826180,304.588,288.85,293.174
826180,304.588,288.851,293.174
826180,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826181,304.588,288.851,293.174
826182,304.588,288.851,293.174
826182,304.588,288.851,293.174
826182,304.588,288.851,293.174
826182,304.588,288.851,293.174
826182,304.588,288.851,293.174
826182,304.588,288.851,293.174
826182,304.588,288.851,293.174
826182,304.588,288.851,293.174
826182,304.588,288.852,293.174
826182,304.588,288.852,293.174
826182,304.588,288.852,293.174
826182,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826183,304.588,288.852,293.174
826184,304.588,288.852,293.174
826184,304.588,288.852,293.174
826184,304.588,288.852,293.174
826184,304.588,288.852,293.174
826184,304.588,288.852,293.175
826184,304.588,288.852,293.175
826184,304.588,288.852,293.175
826184,304.588,288.852,293.175
826184,304.588,288.852,293.175
826184,304.588,288.852,293.175
826184,304.588,288.853,293.175
826184,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826185,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.853,293.175
826186,304.588,288.854,293.175
826186,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826187,304.588,288.854,293.175
826188,304.588,288.854,293.175
826188,304.588,288.854,293.175
826188,304.588,288.854,293.175
826188,304.588,288.854,293.175
826188,304.588,288.854,293.175
826188,304.588,288.854,293.175
826188,304.588,288.854,293.175
826188,304.588,288.854,293.175
826188,304.588,288.855,293.175
826188,304.588,288.855,293.175
826188,304.588,288.855,293.175
826188,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826189,304.588,288.855,293.175
826190,304.588,288.855,293.175
826190,304.588,288.855,293.175
826190,304.588,288.855,293.175
826190,304.588,288.855,293.175
826190,304.588,288.855,293.175
826190,304.588,288.855,293.175
826190,304.588,288.856,293.176
826190,304.588,288.856,293.176
826190,304.588,288.856,293.176
826190,304.588,288.856,293.176
826190,304.588,288.856,293.176
826190,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826191,304.588,288.856,293.176
826192,304.588,288.857,293.176
826192,304.588,288.857,293.176
826192,304.588,288.857,293.176
826192,304.588,288.857,293.176
826192,304.588,288.857,293.176
826192,304.588,288.857,293.176
826192,304.588,288.857,293.176
826192,304.588,288.857,293.176
826192,304.589,288.857,293.176
826192,304.589,288.857,293.176
826193,304.589,288.857,293.176
826193,304.589,288.857,293.176
826193,304.589,288.857,293.176
826193,304.589,288.857,293.176
826193,304.589,288.857,293.176
826193,304.589,288.857,293.176
826193,304.589,288.857,293.176
826193,304.589,288.857,293.176
826193,304.589,288.858,293.176
826193,304.589,288.858,293.176
826193,304.589,288.858,293.176
826193,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826194,304.589,288.858,293.176
826195,304.589,288.858,293.176
826195,304.589,288.858,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826195,304.589,288.859,293.176
826196,304.589,288.859,293.176
826196,304.589,288.859,293.176
826196,304.589,288.859,293.176
826196,304.589,288.859,293.176
826196,304.589,288.859,293.176
826196,304.589,288.859,293.176
826196,304.589,288.859,293.176
826196,304.589,288.859,293.176
826196,304.589,288.86,293.176
826196,304.589,288.86,293.176
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826197,304.589,288.86,293.177
826198,304.589,288.86,293.177
826198,304.589,288.86,293.177
826198,304.589,288.861,293.177
826198,304.589,288.861,293.177
826198,304.589,288.861,293.177
826198,304.589,288.861,293.177
826198,304.589,288.861,293.177
826198,304.589,288.861,293.177
826198,304.589,288.861,293.177
826198,304.589,288.861,293.177
826199,304.589,288.861,293.177
826199,304.589,288.861,293.177
826199,304.589,288.861,293.177
826199,304.589,288.861,293.177
826199,304.589,288.861,293.177
826199,304.589,288.861,293.177
826199,304.589,288.861,293.177
826199,304.589,288.861,293.177
826199,304.589,288.862,293.177
826199,304.589,288.862,293.177
826199,304.589,288.862,293.177
826199,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826200,304.589,288.862,293.177
826300,304.596,288.935,293.193
826300,304.596,288.935,293.193
826320,304.598,288.95,293.196
826400,304.603,289.008,293.208
826400,304.603,289.008,293.208
826440,304.606,289.037,293.215
826500,304.61,289.08,293.224
826500,304.61,289.08,293.224
826560,304.614,289.123,293.233
826600,304.616,289.152,293.239
826600,304.616,289.152,293.239
826680,304.62,289.209,293.252
826700,304.621,289.223,293.255
826700,304.621,289.223,293.255
826800,304.625,289.294,293.271
826800,304.625,289.294,293.271
826800,304.625,289.294,293.271
826900,304.628,289.365,293.286
826900,304.628,289.365,293.286
826920,304.628,289.379,293.289
827000,304.63,289.435,293.302
827000,304.63,289.435,293.302
827040,304.631,289.463,293.308
827100,304.631,289.505,293.317
827100,304.631,289.505,293.317
827160,304.632,289.547,293.327
827200,304.632,289.575,293.333
827200,304.632,289.575,293.333
827280,304.632,289.624,293.345
827300,304.632,289.633,293.348
827300,304.632,289.633,293.348
827400,304.63,289.671,293.364
827400,304.63,289.671,293.364
827400,304.63,289.671,293.364
827500,304.628,289.705,293.379
827500,304.628,289.705,293.379
827520,304.627,289.711,293.382
827600,304.624,289.737,293.395
827600,304.624,289.737,293.395
827640,304.623,289.749,293.401
827700,304.62,289.768,293.41
827700,304.62,289.768,293.41
827760,304.616,289.787,293.419
827800,304.614,289.799,293.426
827800,304.614,289.799,293.426
827880,304.609,289.824,293.438
827900,304.608,289.83,293.441
827900,304.608,289.83,293.441
828000,304.6,289.86,293.456
828000,304.6,289.86,293.456
828000,304.6,289.86,293.456
828100,304.59,289.891,293.472
828100,304.59,289.891,293.472
828120,304.588,289.897,293.475
828200,304.579,289.922,293.487
828200,304.579,289.922,293.487
828240,304.574,289.934,293.493
828300,304.566,289.952,293.502
828300,304.566,289.952,293.502
828360,304.558,289.973,293.511
828400,304.552,289.991,293.517
828400,304.552,289.991,293.517
828480,304.539,290.022,293.53
828500,304.536,290.03,293.533
828500,304.536,290.03,293.533
828600,304.518,290.066,293.548
828600,304.518,290.066,293.548
828600,304.518,290.066,293.548
828700,304.499,290.101,293.563
828700,304.499,290.101,293.563
828720,304.495,290.107,293.566
828800,304.478,290.139,293.578
828800,304.478,290.139,293.578
828840,304.469,290.156,293.584
828900,304.455,290.182,293.593
828900,304.455,290.182,293.593
828960,304.441,290.207,293.602
829000,304.431,290.223,293.608
829000,304.431,290.223,293.608
829080,304.41,290.254,293.62
829100,304.405,290.262,293.623
829100,304.405,290.262,293.623
829200,304.377,290.3,293.638
829200,304.377,290.3,293.638
829200,304.377,290.3,293.638
829300,304.346,290.337,293.653
829300,304.346,290.337,293.653
829320,304.34,290.344,293.656
829400,304.314,290.374,293.667
829400,304.314,290.374,293.667
829440,304.301,290.388,293.673
829500,304.28,290.41,293.682
829500,304.28,290.41,293.682
829560,304.259,290.432,293.691
829600,304.244,290.446,293.697
829600,304.244,290.446,293.697
829680,304.213,290.474,293.708
829700,304.205,290.481,293.711
829700,304.205,290.481,293.711
829800,304.164,290.514,293.726
829800,304.164,290.514,293.726
829800,304.164,290.514,293.726
829900,304.121,290.548,293.74
829900,304.121,290.548,293.74
829920,304.112,290.554,293.743
830000,304.075,290.581,293.754
830000,304.075,290.581,293.754
830040,304.056,290.594,293.76
830100,304.027,290.613,293.769
830100,304.027,290.613,293.769
830160,303.997,290.633,293.777
830200,303.976,290.645,293.783
830200,303.976,290.645,293.783
830280,303.933,290.671,293.794
830300,303.922,290.677,293.797
830300,303.922,290.677,293.797
830400,303.866,290.709,293.811
830400,303.866,290.709,293.811
830400,303.866,290.709,293.811
830500,303.808,290.74,293.825
830500,303.808,290.74,293.825
830520,303.796,290.746,293.828
830600,303.746,290.771,293.839
830600,303.746,290.771,293.839
830640,303.721,290.783,293.844
830700,303.683,290.801,293.852
830700,303.683,290.801,293.852
830760,303.644,290.819,293.861
830800,303.617,290.831,293.866
830800,303.617,290.831,293.866
830880,303.563,290.854,293.877
830900,303.549,290.86,293.879
830900,303.549,290.86,293.879
831000,303.478,290.888,293.893
831000,303.478,290.888,293.893
831000,303.478,290.888,293.893
831100,303.406,290.916,293.906
831100,303.406,290.916,293.906
831120,303.391,290.922,293.909
831200,303.331,290.944,293.919
831200,303.331,290.944,293.919
831240,303.301,290.955,293.924
831300,303.255,290.971,293.932
831300,303.255,290.971,293.932
831360,303.208,290.987,293.94
831400,303.176,290.998,293.945
831400,303.176,290.998,293.945
831480,303.112,291.019,293.955
831500,303.096,291.024,293.958
831500,303.096,291.024,293.958
831600,303.014,291.051,293.97
831600,303.014,291.051,293.97
831600,303.014,291.051,293.97
831700,302.93,291.076,293.983
831700,302.93,291.076,293.983
831720,302.913,291.081,293.985
831800,302.845,291.101,293.995
831800,302.845,291.101,293.995
831840,302.811,291.111,294
831900,302.759,291.125,294.007
831900,302.759,291.125,294.007
831960,302.706,291.14,294.015
832000,302.671,291.149,294.019
832000,302.671,291.149,294.019
832080,302.6,291.168,294.029
832100,302.582,291.173,294.031
832100,302.582,291.173,294.031
832200,302.492,291.196,294.043
832200,302.492,291.196,294.043
832200,302.492,291.196,294.043
832300,302.401,291.218,294.055
832300,302.401,291.218,294.055
832320,302.383,291.223,294.057
832400,302.31,291.241,294.066
832400,302.31,291.241,294.066
832440,302.273,291.249,294.071
832500,302.217,291.262,294.077
832500,302.217,291.262,294.077
832560,302.161,291.275,294.084
832600,302.124,291.283,294.089
832600,302.124,291.283,294.089
832680,302.048,291.3,294.097
832700,302.03,291.304,294.099
832700,302.03,291.304,294.099
832800,301.935,291.324,294.11
832800,301.935,291.324,294.11
832800,301.935,291.324,294.11
832900,301.84,291.344,294.121
832900,301.84,291.344,294.121
832920,301.821,291.348,294.123
833000,301.744,291.364,294.131
833000,301.744,291.364,294.131
833040,301.706,291.371,294.135
833100,301.649,291.383,294.142
833100,301.649,291.383,294.142
833160,301.591,291.394,294.148
833200,301.553,291.401,294.152
833200,301.553,291.401,294.152
833280,301.476,291.416,294.16
833300,301.456,291.419,294.162
833300,301.456,291.419,294.162
833400,301.36,291.437,294.172
833400,301.36,291.437,294.172
833400,301.36,291.437,294.172
833500,301.264,291.454,294.181
833500,301.264,291.454,294.181
833520,301.244,291.457,294.183
833600,301.167,291.471,294.191
833600,301.167,291.471,294.191
833640,301.128,291.477,294.194
833700,301.07,291.487,294.2
833700,301.07,291.487,294.2
833760,301.011,291.497,294.205
833800,300.972,291.503,294.209
833800,300.972,291.503,294.209
833880,300.894,291.515,294.216
833900,300.874,291.518,294.218
833900,300.874,291.518,294.218
834000,300.775,291.533,294.227
834000,300.775,291.533,294.227
834000,300.775,291.533,294.227
834100,300.676,291.548,294.235
834100,300.676,291.548,294.235
834120,300.656,291.551,294.237
834200,300.576,291.562,294.244
834200,300.576,291.562,294.244
834240,300.536,291.568,294.247
834300,300.475,291.576,294.252
834300,300.475,291.576,294.252
834360,300.414,291.584,294.257
834400,300.373,291.589,294.26
834400,300.373,291.589,294.26
834480,300.287,291.6,294.267
834500,300.263,291.602,294.268
834500,300.263,291.602,294.268
834600,300.121,291.615,294.276
834600,300.121,291.615,294.276
834600,300.121,291.615,294.276
834700,299.925,291.627,294.284
834700,299.925,291.627,294.284
834720,299.878,291.629,294.285
834800,299.662,291.638,294.291
834800,299.662,291.638,294.291
834840,299.539,291.643,294.294
834900,299.337,291.649,294.298
834900,299.337,291.649,294.298
834960,299.121,291.655,294.303
835000,298.97,291.659,294.305
835000,298.97,291.659,294.305
835080,298.661,291.666,294.311
835100,298.582,291.667,294.312
835100,298.582,291.667,294.312
835200,298.031,291.675,294.319
835200,298.031,291.675,294.319
835200,298.031,291.675,294.319
835300,297.246,291.681,294.325
835300,297.246,291.681,294.325
835320,297.099,291.682,294.326
835400,296.545,291.685,294.33
835400,296.545,291.685,294.33
835440,296.369,291.686,294.332
835500,296.144,291.687,294.333
835500,296.144,291.687,294.333
835560,295.934,291.688,294.335
